time [µs] (car1),gt rel. x-position [m] (car1),gt rel. y-position [m] (car1),gt velocity [m/s] (car1),gt yaw angle [rad] (car1),gt yaw rate [rad/s] (car1),gt rel. x-velocity [m/s] (car1),gt rel. y-velocity [m/s] (car1),gt acceleration [m/s^2] (car1),ukf rel. x-position [m] (car1),ukf rel. y-position [m] (car1),ukf velocity [m/s] (car1),ukf yaw angle [rad] (car1),ukf yaw rate [rad/s] (car1),ukf rel. x-velocity [m/s] (car1),ukf rel. y-velocity [m/s] (car1),x-position error [m] (car1),y-position error [m] (car1),velocity error [m/s] (car1),yaw angle error [rad] (car1),yaw rate error [rad/s] (car1),x-velocity error [m/s] (car1),y-velocity error [m/s] (car1),NIS Lidar (car1),NIS Radar (car1),time [µs] (car2),gt rel. x-position [m] (car2),gt rel. y-position [m] (car2),gt velocity [m/s] (car2),gt yaw angle [rad] (car2),gt yaw rate [rad/s] (car2),gt rel. x-velocity [m/s] (car2),gt rel. y-velocity [m/s] (car2),gt acceleration [m/s^2] (car2),ukf rel. x-position [m] (car2),ukf rel. y-position [m] (car2),ukf velocity [m/s] (car2),ukf yaw angle [rad] (car2),ukf yaw rate [rad/s] (car2),ukf rel. x-velocity [m/s] (car2),ukf rel. y-velocity [m/s] (car2),x-position error [m] (car2),y-position error [m] (car2),velocity error [m/s] (car2),yaw angle error [rad] (car2),yaw rate error [rad/s] (car2),x-velocity error [m/s] (car2),y-velocity error [m/s] (car2),NIS Lidar (car2),NIS Radar (car2),time [µs] (car3),gt rel. x-position [m] (car3),gt rel. y-position [m] (car3),gt velocity [m/s] (car3),gt yaw angle [rad] (car3),gt yaw rate [rad/s] (car3),gt rel. x-velocity [m/s] (car3),gt rel. y-velocity [m/s] (car3),gt acceleration [m/s^2] (car3),ukf rel. x-position [m] (car3),ukf rel. y-position [m] (car3),ukf velocity [m/s] (car3),ukf yaw angle [rad] (car3),ukf yaw rate [rad/s] (car3),ukf rel. x-velocity [m/s] (car3),ukf rel. y-velocity [m/s] (car3),x-position error [m] (car3),y-position error [m] (car3),velocity error [m/s] (car3),yaw angle error [rad] (car3),yaw rate error [rad/s] (car3),x-velocity error [m/s] (car3),y-velocity error [m/s] (car3),NIS Lidar (car3),NIS Radar (car3),
7366666,22.358006680,0.000123993,-0.149985820,0.000000007,0.000000000,-0.149985820,-0.000000001,-2.000000000,22.376094941,0.038435558,0.138957897,0.190442901,0.150549368,0.136445607,0.026303869,-0.018088262,-0.038311565,-0.288943717,-0.190442893,-0.150549368,-0.286431427,-0.026303871,1.986340512,1.400571157,7366666,-2.230012060,-4.000000000,4.199995041,0.000000000,0.000000000,4.199995041,0.000000000,3.000000000,-2.328261486,-3.960621941,3.349494860,0.057807665,0.181365323,3.343899872,0.193518654,0.098249426,-0.039378059,0.850500180,-0.057807665,-0.181365323,0.856095169,-0.193518654,4.125625649,1.141065210,7366666,35.175165724,3.719583561,6.100007057,-0.008333504,0.000000000,6.099794865,-0.050833844,-2.000000000,35.203182945,3.626259120,6.487395042,-0.127040757,-0.295351444,6.435114232,-0.821948453,-0.028017221,0.093324440,-0.387387985,0.118707253,0.295351444,-0.335319367,0.771114609,0.586203300,1.209630845,
7400000,22.353007152,0.000123993,-0.216652483,0.000000007,0.000000000,-0.216652483,-0.000000002,-2.000000000,22.380106417,0.058980551,0.158605611,0.251240815,0.211457057,0.153626139,0.039430308,-0.027099265,-0.058856558,-0.375258094,-0.251240807,-0.211457057,-0.370278622,-0.039430310,2.556995695,0.319676868,7400000,-2.090012223,-4.000000000,4.299994946,0.000000000,0.000000000,4.299994946,0.000000000,3.000000000,-2.190695677,-3.958650770,3.406769733,0.039473210,0.110694879,3.404115975,0.134441217,0.100683454,-0.041349230,0.893225213,-0.039473210,-0.110694879,0.895878971,-0.134441217,2.900049601,2.665898420,7400000,35.378492232,3.717889099,6.033340454,-0.008333504,0.000000000,6.033130646,-0.050278284,-2.000000000,35.409058961,3.697958701,6.447844462,-0.070011036,-0.145021094,6.432048715,-0.451051586,-0.030566729,0.019930398,-0.414504008,0.061677532,0.145021094,-0.398918070,0.400773302,5.647424585,0.476198929,
7433333,22.345785402,0.000123993,-0.283319145,0.000000007,0.000000000,-0.283319145,-0.000000002,-2.000000000,22.366321476,0.049139488,0.080559889,0.236515025,0.188056804,0.078317139,0.018876479,-0.020536074,-0.049015495,-0.363879034,-0.236515018,-0.188056804,-0.361636284,-0.018876481,1.292516543,2.472905882,7433333,-1.946679056,-4.000000000,4.399994850,0.000000000,0.000000000,4.399994850,0.000000000,3.000000000,-2.073620241,-3.953513267,3.421353700,0.046084644,0.123720796,3.417721217,0.157616062,0.126941185,-0.046486733,0.978641150,-0.046084644,-0.123720796,0.982273633,-0.157616062,0.205246929,0.761229901,7433333,35.579596605,3.716213156,5.966673851,-0.008333504,0.000000000,5.966466427,-0.049722724,-2.000000000,35.605151980,3.679597068,6.381400947,-0.078871506,-0.159993224,6.361562798,-0.502789037,-0.025555375,0.036616088,-0.414727096,0.070538001,0.159993224,-0.395096371,0.453066313,1.062712441,2.132857180,
7466666,22.336341430,0.000123993,-0.349985808,0.000000007,0.000000000,-0.349985808,-0.000000003,-2.000000000,22.362781539,0.036235207,-0.008348806,0.204805039,0.147706958,-0.008174321,-0.001697949,-0.026440109,-0.036111214,-0.341637003,-0.204805032,-0.147706958,-0.341811487,0.001697946,1.052982427,2.560184625,7466666,-1.800012559,-4.000000000,4.499994755,0.000000000,0.000000000,4.499994755,0.000000000,3.000000000,-1.930018533,-3.960121158,3.527798843,0.045871426,0.150527286,3.524087918,0.161768416,0.130005974,-0.039878842,0.972195912,-0.045871426,-0.150527286,0.975906837,-0.161768416,3.397076964,1.306385257,7466666,35.778478827,3.714555732,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,-2.000000000,35.813074994,3.642761184,6.316963543,-0.101806140,-0.211356450,6.284255755,-0.641995338,-0.034596167,0.071794548,-0.416956295,0.093472635,0.211356450,-0.384453547,0.592828174,0.179419156,2.183021561,
7500000,22.324675235,0.000123993,-0.416652471,0.000000007,0.000000000,-0.416652471,-0.000000003,-2.000000000,22.365763441,0.022289807,-0.039950524,0.162745674,0.099768617,-0.039422622,-0.006473112,-0.041088205,-0.022165813,-0.376701947,-0.162745667,-0.099768617,-0.377229848,0.006473109,2.909589457,3.052756491,7500000,-1.650012732,-4.000000000,4.599994659,0.000000000,0.000000000,4.599994659,0.000000000,3.000000000,-1.779560513,-3.968227778,3.630270315,0.031265569,0.117273183,3.628496100,0.113483975,0.129547781,-0.031772222,0.969724344,-0.031265569,-0.117273183,0.971498559,-0.113483975,7.853372134,0.511395976,7500000,35.975138914,3.712916826,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,36.029759459,3.600524464,6.323375642,-0.123482370,-0.246952750,6.275227782,-0.778842599,-0.054620545,0.112392362,-0.423368394,0.115148866,0.246952750,-0.375425574,0.729675435,1.668631124,2.331865691,
7533333,22.310786818,0.000123993,-0.483319134,0.000000007,0.000000000,-0.483319134,-0.000000004,-2.000000000,22.348104767,0.010353234,-0.161362478,0.134403091,0.066292972,-0.159907230,-0.021622380,-0.037317949,-0.010229241,-0.321956655,-0.134403084,-0.066292972,-0.323411904,0.021622376,2.123628394,5.657969832,7533333,-1.496679575,-4.000000000,4.699994564,0.000000000,0.000000000,4.699994564,0.000000000,3.000000000,-1.624947922,-3.984724837,3.756984371,0.029422116,0.153836783,3.755358351,0.110522484,0.128268347,-0.015275163,0.943010193,-0.029422116,-0.153836783,0.944636213,-0.110522484,1.610086915,7.201531913,7533333,36.171799000,3.711277921,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,36.225491977,3.571706259,6.241338648,-0.138654457,-0.276455742,6.181439654,-0.862619226,-0.053692977,0.139571661,-0.341331400,0.130320953,0.276455742,-0.281637446,0.813452062,1.070356777,4.545209593,
7566666,22.294676180,0.000123993,-0.549985826,0.000000007,0.000000000,-0.549985826,-0.000000004,-2.000000000,22.338283801,0.011420361,-0.216654625,0.142179771,0.069285874,-0.214468466,-0.030700226,-0.043607621,-0.011296368,-0.333331201,-0.142179763,-0.069285874,-0.335517360,0.030700222,0.241279916,1.756700926,7566666,-1.340013087,-4.000000000,4.799994469,0.000000000,0.000000000,4.799994469,0.000000000,3.000000000,-1.450202763,-3.989421889,3.911984051,0.021584734,0.140333655,3.911072788,0.084432580,0.110189676,-0.010578111,0.888010418,-0.021584734,-0.140333655,0.888921681,-0.084432580,3.123762661,3.281227982,7566666,36.368459087,3.709639015,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,36.426590644,3.594035072,6.192723477,-0.114202180,-0.206102858,6.152384171,-0.705686242,-0.058131557,0.115603943,-0.292716229,0.105868676,0.206102858,-0.252581963,0.656519078,1.643237356,1.212070042,
7600000,22.276343319,0.000123993,-0.616652489,0.000000007,0.000000000,-0.616652489,-0.000000005,-2.000000000,22.307434720,0.007430041,-0.378250735,0.138280184,0.057041273,-0.374640150,-0.052138051,-0.031091401,-0.007306048,-0.238401754,-0.138280176,-0.057041273,-0.242012338,0.052138046,0.040250396,9.016081831,7600000,-1.180013269,-4.000000000,4.899994373,0.000000000,0.000000000,4.899994373,0.000000000,3.000000000,-1.287954047,-3.970669956,4.013053905,0.051989713,0.232714925,4.007631624,0.208543546,0.107940777,-0.029330044,0.886940468,-0.051989713,-0.232714925,0.892362749,-0.208543546,1.763689129,6.093054708,7600000,36.565119173,3.708000110,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,36.609195126,3.606672610,6.055712392,-0.101705215,-0.178018683,6.024419385,-0.614836279,-0.044075953,0.101327500,-0.155705144,0.093371711,0.178018683,-0.124617177,0.565669116,1.063760828,6.307068462,
7633333,22.255788234,0.000123993,-0.683319151,0.000000007,0.000000000,-0.683319151,-0.000000005,-2.000000000,22.273630983,-0.005529319,-0.567707230,0.098891938,0.014225991,-0.564933512,-0.056050206,-0.017842749,0.005653311,-0.115611922,-0.098891931,-0.014225991,-0.118385639,0.056050201,1.163225795,9.522255839,7633333,-1.016680122,-4.000000000,4.999994278,0.000000000,0.000000000,4.999994278,0.000000000,3.000000000,-1.135841483,-3.966160242,4.090641921,0.081394765,0.340126240,4.077098929,0.332589313,0.119161362,-0.033839758,0.909352356,-0.081394765,-0.340126240,0.922895349,-0.332589313,1.861657638,5.078389246,7633333,36.761779260,3.706361204,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,36.794607662,3.572679981,5.931692515,-0.124284686,-0.234941211,5.885938968,-0.735322079,-0.032828403,0.133681224,-0.031685267,0.115951182,0.234941211,0.013863240,0.686154915,0.265180795,5.504427415,
7666666,22.233010928,0.000123993,-0.749985814,0.000000007,0.000000000,-0.749985814,-0.000000006,-2.000000000,22.251284543,0.000011814,-0.592387593,0.111494311,0.013577108,-0.588709426,-0.065911092,-0.018273615,0.000112179,-0.157598221,-0.111494304,-0.013577108,-0.161276388,0.065911086,3.153957482,1.962241726,7666666,-0.850013644,-4.000000000,5.099994183,0.000000000,0.000000000,5.099994183,0.000000000,3.000000000,-0.986125180,-3.963655058,4.125291849,0.069811241,0.262058178,4.115243401,0.287757873,0.136111536,-0.036344942,0.974702333,-0.069811241,-0.262058178,0.984750782,-0.287757873,1.325614981,3.887611885,7666666,36.958439346,3.704722299,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,36.985944232,3.638542233,5.905654350,-0.068703125,-0.093580747,5.891722134,-0.405417799,-0.027504885,0.066180066,-0.005647102,0.060369621,0.093580747,0.008080074,0.356250635,5.827924251,2.074929292,
7700000,22.208011399,0.000123992,-0.816652477,0.000000007,0.000000000,-0.816652477,-0.000000006,-2.000000000,22.229784583,0.000360135,-0.608148680,0.111364513,0.006826778,-0.604381430,-0.067586278,-0.021773183,-0.000236143,-0.208503796,-0.111364505,-0.006826778,-0.212271047,0.067586272,0.842740063,3.044109455,7700000,-0.680013836,-4.000000000,5.199994087,0.000000000,0.000000000,5.199994087,0.000000000,3.000000000,-0.809828228,-3.960683881,4.240593014,0.050957616,0.166011824,4.235088477,0.215997004,0.129814392,-0.039316119,0.959401073,-0.050957616,-0.166011824,0.964905610,-0.215997004,3.526005944,4.319021942,7700000,37.155099433,3.703083393,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,37.183476155,3.662116288,5.925949655,-0.044643678,-0.030447493,5.920045255,-0.264468315,-0.028376723,0.040967105,-0.025942407,0.036310173,0.030447493,-0.020243048,0.215301152,1.485586017,3.361137820,
7733333,22.180789649,0.000123992,-0.883319139,0.000000007,0.000000000,-0.883319139,-0.000000007,-2.000000000,22.209435445,0.003746532,-0.634011989,0.099491246,-0.018920840,-0.630876690,-0.062974630,-0.028645796,-0.003622540,-0.249307151,-0.099491239,0.018920840,-0.252442450,0.062974624,1.822711107,1.213617003,7733333,-0.506680697,-4.000000000,5.299993992,0.000000000,0.000000000,5.299993992,0.000000000,3.000000000,-0.642132434,-3.957761099,4.320787874,0.034802816,0.084993163,4.318171392,0.150345229,0.135451737,-0.042238901,0.979206117,-0.034802816,-0.084993163,0.981822600,-0.150345229,3.019309173,1.526797199,7733333,37.351759519,3.701444488,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,37.382640640,3.706534634,5.931668813,-0.007883349,0.053692946,5.931484495,-0.046760932,-0.030881121,-0.005090146,-0.031661565,-0.000450155,-0.053692946,-0.031682287,-0.002406232,2.180291690,1.156397092,
7766666,22.151345675,0.000123992,-0.949985802,0.000000007,0.000000000,-0.949985802,-0.000000007,-2.000000000,22.167354488,-0.010596776,-0.722687426,0.122696338,0.024351170,-0.717254437,-0.088448787,-0.016008813,0.010720767,-0.227298376,-0.122696331,-0.024351170,-0.232731365,0.088448780,3.696542156,3.913462159,7766666,-0.330014229,-4.000000000,5.399993896,0.000000000,0.000000000,5.399993896,0.000000000,3.000000000,-0.472464558,-3.972441058,4.411849259,0.016650077,0.032827616,4.411237735,0.073454235,0.142450329,-0.027558942,0.988144638,-0.016650077,-0.032827616,0.988756161,-0.073454235,4.688859709,3.592055710,7766666,37.548419606,3.699805582,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,37.570836019,3.637890868,5.938830765,-0.053396947,-0.049050744,5.930366279,-0.316964756,-0.022416413,0.061914714,-0.038823517,0.045063442,0.049050744,-0.030564071,0.267797592,3.088665546,2.965887483,
7800000,22.119679478,0.000123992,-1.016652465,0.000000007,0.000000000,-1.016652465,-0.000000008,-2.000000000,22.146938680,-0.010610478,-0.806943907,0.096143991,-0.008736795,-0.803217218,-0.077463338,-0.027259202,0.010734470,-0.209708558,-0.096143984,0.008736795,-0.213435246,0.077463331,2.093923976,3.878800189,7800000,-0.150014431,-4.000000000,5.499993801,0.000000000,0.000000000,5.499993801,0.000000000,3.000000000,-0.281352526,-3.971573594,4.554505144,0.018802166,0.051121672,4.553700110,0.085629518,0.131338096,-0.028426406,0.945488658,-0.018802166,-0.051121672,0.946293691,-0.085629518,7.043998172,1.205273200,7800000,37.745079692,3.698166677,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,37.776517179,3.649026479,5.907555154,-0.041265748,-0.024515903,5.902525992,-0.243710503,-0.031437486,0.049140198,-0.007547906,0.032932244,0.024515903,-0.002723784,0.194543339,2.475558246,1.306784692,
7833333,22.085791060,0.000123991,-1.083319187,0.000000007,0.000000000,-1.083319187,-0.000000008,-2.000000000,22.106274920,-0.006538439,-0.997495919,0.051279715,-0.067439737,-0.996184695,-0.051128891,-0.020483860,0.006662431,-0.085823268,-0.051279707,0.067439737,-0.087134493,0.051128883,2.277663643,10.788017380,7833333,0.033318713,-4.000000000,5.599993706,0.000000000,0.000000000,5.599993706,0.000000000,3.000000000,-0.093210711,-3.946866912,4.660528065,0.052405596,0.168801133,4.654129817,0.244125971,0.126529424,-0.053133088,0.939465641,-0.052405596,-0.168801133,0.945863889,-0.244125971,5.783238045,2.760701147,7833333,37.941739779,3.696527771,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,37.961811336,3.688264932,5.759319732,-0.011773048,0.030549685,5.758920602,-0.067803184,-0.020071557,0.008262839,0.140687516,0.003439544,-0.030549685,0.140881606,0.018636020,2.702607936,5.284039121,
7866666,22.049680417,0.000123991,-1.149985909,0.000000007,0.000000000,-1.149985909,-0.000000009,-2.000000000,22.051218017,-0.027297927,-1.053284614,0.146294510,0.046573150,-1.042033459,-0.153540704,-0.001537600,0.027421918,-0.096701296,-0.146294503,-0.046573150,-0.107952450,0.153540696,4.546484731,3.480492451,7866666,0.219985187,-4.000000000,5.699993610,0.000000000,0.000000000,5.699993610,0.000000000,3.000000000,0.062445193,-3.965109635,4.675259949,0.021187344,0.040628689,4.674210618,0.099048932,0.157539994,-0.034890365,1.024733661,-0.021187344,-0.040628689,1.025782992,-0.099048932,3.406151514,4.486922450,7866666,38.138399865,3.694888866,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,38.142574957,3.636968467,5.797895687,-0.043542977,-0.033758209,5.792400177,-0.252377871,-0.004175092,0.057920399,0.102111561,0.035209473,0.033758209,0.107402031,0.203210707,4.095638377,4.215108169,
7900000,22.011347552,0.000123991,-1.216652632,0.000000007,0.000000000,-1.216652632,-0.000000009,-2.000000000,21.997792033,-0.024514991,-1.205396171,0.080379675,-0.029205519,-1.201504300,-0.096785054,0.013555519,0.024638982,-0.011256461,-0.080379667,0.029205519,-0.015148332,0.096785045,0.486096773,6.379641522,7900000,0.409984991,-4.000000000,5.799993515,0.000000000,0.000000000,5.799993515,0.000000000,3.000000000,0.234696178,-3.957401134,4.725391702,0.032338670,0.081617595,4.722921035,0.152786248,0.175288813,-0.042598866,1.074601813,-0.032338670,-0.081617595,1.077072480,-0.152786248,0.614183135,0.745480595,7900000,38.335059952,3.693249960,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,38.321426141,3.648969318,5.699372418,-0.032719069,-0.015724143,5.696321994,-0.186444889,0.013633811,0.044280642,0.200634830,0.024385565,0.015724143,0.203480214,0.137277725,0.601936690,2.629463546,
7933333,21.970792462,0.000123991,-1.283319354,0.000000007,0.000000000,-1.283319354,-0.000000010,-2.000000000,21.964831626,-0.037406433,-1.269396308,0.118359860,0.014534247,-1.260515161,-0.149895016,0.005960836,0.037530424,-0.013923046,-0.118359853,-0.014534247,-0.022804193,0.149895006,2.161450002,4.096489497,7933333,0.603318125,-4.000000000,5.899993420,0.000000000,0.000000000,5.899993420,0.000000000,3.000000000,0.444154742,-3.971387496,4.905116993,0.024297141,0.063612576,4.903669194,0.119168591,0.159163382,-0.028612504,0.994876426,-0.024297141,-0.063612576,0.996324225,-0.119168591,7.883536177,4.744454463,7933333,38.531720039,3.691611055,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,38.526647818,3.608695052,5.718310498,-0.058951221,-0.074279405,5.708377106,-0.336906171,0.005072220,0.082916003,0.181696750,0.050617717,0.074279405,0.191425102,0.287739007,1.944025162,2.243475697,
7966666,21.928015147,0.000123990,-1.349986076,0.000000007,0.000000000,-1.349986076,-0.000000010,-2.000000000,21.881253096,-0.040855592,-1.514909807,0.075216979,-0.034903322,-1.510626454,-0.113839526,0.046762052,0.040979582,0.164923730,-0.075216972,0.034903322,0.160640378,0.113839516,2.649839627,13.381665469,7966666,0.799984589,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,3.000000000,0.602584478,-3.958757748,4.873395927,0.048847327,0.159409139,4.867582972,0.237957707,0.197400111,-0.041242252,1.126597397,-0.048847327,-0.159409139,1.132410352,-0.237957707,0.905665776,3.107697147,7966666,38.728380125,3.689972149,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,38.682489997,3.582980861,5.540231642,-0.078868495,-0.129521578,5.523009788,-0.436496884,0.045890128,0.106991289,0.359775606,0.070534991,0.129521578,0.376792420,0.387329720,2.344243998,7.442338900,
8000000,21.883015608,0.000123990,-1.416652799,0.000000007,0.000000000,-1.416652799,-0.000000011,-2.000000000,21.843107445,0.005739919,-1.445375352,-0.124397111,-0.233574576,-1.434206434,0.179337152,0.039908163,-0.005615929,0.028722554,0.124397119,0.233574576,0.017553635,-0.179337163,2.486662474,0.945133746,8000000,0.999984383,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,0.830542434,-3.953230116,5.114550358,0.026059827,0.020067565,5.112813773,0.133269213,0.169441949,-0.046769884,0.885442967,-0.026059827,-0.020067565,0.887179551,-0.133269213,4.592756806,12.136517805,8000000,38.925040212,3.688333244,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,38.880848300,3.642681303,5.636128712,-0.025054355,0.004349034,5.634359847,-0.141194798,0.044191911,0.045651941,0.263878536,0.016720851,-0.004349034,0.265442361,0.092027634,3.864259534,3.773168404,
8033333,21.835793846,0.000123990,-1.483319521,0.000000007,0.000000000,-1.483319521,-0.000000011,-2.000000000,21.789241841,-0.028348008,-1.541975741,0.007621326,-0.098254559,-1.541930959,-0.011751787,0.046552006,0.028471997,0.058656220,-0.007621319,0.098254559,0.058611438,0.011751776,2.591297362,3.805483750,8033333,1.199984178,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,1.051731072,-3.952878821,5.286708020,0.028264591,0.027847363,5.284596419,0.149406742,0.148253106,-0.047121179,0.713285305,-0.028264591,-0.027847363,0.715396905,-0.149406742,6.524182603,4.829573659,8033333,39.121700298,3.686694338,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,39.072027607,3.598510576,5.632446045,-0.054964680,-0.062800565,5.623940050,-0.309429735,0.049672691,0.088183762,0.267561203,0.046631176,0.062800565,0.275862158,0.260262571,1.817345900,1.763354036,
8066666,21.786349860,0.000123989,-1.549986243,0.000000007,0.000000000,-1.549986243,-0.000000012,-2.000000000,21.737310331,-0.066624355,-1.549381363,0.123028963,0.015128591,-1.537670330,-0.190138274,0.049039529,0.066748344,-0.000604880,-0.123028955,-0.015128591,-0.012315913,0.190138263,0.816824204,0.619596287,8066666,1.399983972,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,1.246331840,-3.972358498,5.374287486,-0.000107875,-0.082594957,5.374287455,-0.000579752,0.153652132,-0.027641502,0.625705838,0.000107875,0.082594957,0.625705870,0.000579752,2.869632098,3.050966997,8066666,39.318360385,3.685055433,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,39.267586199,3.569809947,5.709851350,-0.066703427,-0.074205488,5.697153504,-0.380584280,0.050774185,0.115245486,0.190155898,0.058369923,0.074205488,0.202648704,0.331417116,0.242412364,1.911167631,
8100000,21.734683649,0.000123989,-1.616652966,0.000000007,0.000000000,-1.616652966,-0.000000012,-2.000000000,21.692389910,-0.037015417,-1.469858043,0.021839948,-0.079303246,-1.469507508,-0.032099072,0.042293739,0.037139406,-0.146794923,-0.021839941,0.079303246,-0.147145458,0.032099059,0.778800917,3.587374149,8100000,1.599983766,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,1.467739943,-3.974311282,5.558682900,-0.026530804,-0.210341550,5.556726682,-0.147459024,0.132243823,-0.025688718,0.441310425,0.026530804,0.210341550,0.443266643,0.147459024,1.070253381,10.377475922,8100000,39.515020471,3.683416527,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,39.467297819,3.608894140,5.827971211,-0.026146235,0.029869161,5.825979249,-0.152362141,0.047722652,0.074522388,0.072036037,0.017812730,-0.029869161,0.073822959,0.103194978,1.433239499,7.102365953,
8133333,21.680795212,0.000123988,-1.683319688,0.000000007,0.000000000,-1.683319688,-0.000000013,-2.000000000,21.632469711,0.020878911,-1.522924973,-0.134063841,-0.218819743,-1.509259607,0.203558128,0.048325501,-0.020754922,-0.160394715,0.134063848,0.218819743,-0.174060081,-0.203558141,2.769466815,2.660723903,8133333,1.799983561,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,1.685876304,-3.951796248,5.674483707,-0.018271075,-0.187908174,5.673536570,-0.103673151,0.114107257,-0.048203752,0.325509617,0.018271075,0.187908174,0.326456754,0.103673151,2.332664421,3.723694507,8133333,39.711680558,3.681777622,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,39.653003147,3.682805864,5.804881708,0.032972061,0.153829486,5.801726585,0.191364234,0.058677410,-0.001028242,0.095125540,-0.041305565,-0.153829486,0.098075623,-0.240531397,3.487628685,1.974767630,
8166666,21.624684555,0.000123988,-1.749986410,0.000000007,0.000000000,-1.749986410,-0.000000013,-2.000000000,21.578401787,0.041263186,-1.645189142,-0.160956240,-0.218072918,-1.623924227,0.263661565,0.046282768,-0.041139198,-0.104797268,0.160956247,0.218072918,-0.126062184,-0.263661578,3.606467332,9.465714986,8166666,1.999983355,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,1.879052002,-3.938142423,5.667149532,-0.003998465,-0.111638405,5.667104230,-0.022659840,0.120931353,-0.061857577,0.332843792,0.003998465,0.111638405,0.332889094,0.022659840,4.796078168,3.355252417,8166666,39.908340644,3.680138716,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,39.845238640,3.759524086,5.727843558,0.090832189,0.267077078,5.704231051,0.519557446,0.063102004,-0.079385370,0.172163690,-0.099165693,-0.267077078,0.195571157,-0.568724610,4.176763043,5.294452541,
8200000,21.566351672,0.000123988,-1.816653132,0.000000007,0.000000000,-1.816653132,-0.000000014,-2.000000000,21.524012765,0.051973933,-1.686822215,-0.169359929,-0.215333511,-1.662688603,0.284316364,0.042338906,-0.051849945,-0.129830917,0.169359936,0.215333511,-0.153964530,-0.284316378,0.017071737,2.004260481,8200000,2.199983149,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,2.092706342,-3.937591456,5.755577416,-0.005922832,-0.115528801,5.755476464,-0.034089122,0.107276807,-0.062408544,0.244415908,0.005922832,0.115528801,0.244516860,0.034089122,0.287035036,3.125865546,8200000,40.105000731,3.678499811,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,40.043812085,3.771886583,5.761776229,0.095088093,0.256863102,5.735747593,0.547051062,0.061188646,-0.093386772,0.138231019,-0.103421597,-0.256863102,0.164054615,-0.596218226,0.046357096,1.642442912,
8233333,21.505796564,0.000123987,-1.883319855,0.000000007,0.000000000,-1.883319855,-0.000000014,-2.000000000,21.493331586,0.093967014,-1.589047391,-0.248166974,-0.290076505,-1.540365799,0.390313743,0.012464978,-0.093843027,-0.294272463,0.248166982,0.290076505,-0.342954056,-0.390313757,1.368363851,4.700363435,8233333,2.399982944,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,2.316256209,-3.950966666,5.908386403,-0.032480146,-0.230881290,5.905270122,-0.191871510,0.083726735,-0.049033334,0.091606921,0.032480146,0.230881290,0.094723202,0.191871510,2.505295892,9.741488571,8233333,40.301660817,3.676860905,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,40.268229536,3.797952052,5.944177111,0.105326108,0.256868269,5.911236451,0.624920110,0.033431281,-0.121091146,-0.044169863,-0.113659612,-0.256868269,-0.011434243,-0.674087274,1.348131846,8.924878095,
